scope,term,early_count,late_count,early_share_per_1000,late_share_per_1000,delta_share_per_1000,growth_ratio,direction,score,total_docs,early_period,late_period
All AI,tracking data,26679,10145,23.438364805290874,10.678958609430115,-12.759406195860759,0.4669892325711125,fading,134.1515321828968,36824,2000-2019,2020-2025
All AI,data fusion,27170,10685,23.86972419355122,11.247380260400273,-12.622343933150947,0.4820481416654233,fading,133.05900363298085,37855,2000-2019,2020-2025
All AI,solving planning,23045,6992,20.24577821274891,7.360007747376576,-12.885770465372334,0.3788726393761581,fading,132.8551093708441,30037,2000-2019,2020-2025
All AI,ai-based problem,23039,6992,20.240507018595014,7.360007747376576,-12.880499271218438,0.3789689297532429,fading,132.79818910931047,30031,2000-2019,2020-2025
All AI,mathematical optimization,61816,40889,54.3073563028547,43.04109793799783,-11.266258364856867,0.7944389380395994,fading,130.00840588584333,102705,2000-2019,2020-2025
All AI,pure mathematic,32482,15821,28.536488084465613,16.653701740738676,-11.882786343726938,0.5907636519554108,fading,128.15905493356388,48303,2000-2019,2020-2025
All AI,system query,18535,3375,16.283597273738383,3.5526353185634933,-12.730961955174891,0.24146404685869874,fading,127.24270654262432,21910,2000-2019,2020-2025
All AI,advanced database,18525,3372,16.27481195014856,3.549477420502548,-12.725334529646013,0.2414022543165788,fading,127.17890956474785,21897,2000-2019,2020-2025
All AI,process computing,54434,34924,47.82203042884679,36.76214396015154,-11.059886468695247,0.7711212386867579,fading,126.08732040323746,89358,2000-2019,2020-2025
All AI,method verification,20187,5037,17.734932730777274,5.3021108443272045,-12.43282188645007,0.3181865779265689,fading,126.01399569257667,25224,2000-2019,2020-2025
All AI,mechanic application,35228,18530,30.948937942231225,19.505283689772305,-11.44365425245892,0.6361195321291978,fading,124.64733040783561,53758,2000-2019,2020-2025
All AI,theory sociology,24212,9716,21.271025475681345,10.227379186714934,-11.04364628896641,0.4927365134314699,fading,115.20759842836188,33928,2000-2019,2020-2025
All AI,group theory,35152,19574,30.882169482948566,20.60423221498128,-10.277937267967285,0.6724911809060308,fading,112.13345153351182,54726,2000-2019,2020-2025
All AI,control theory,26682,12214,23.44100040236782,12.856855638795409,-10.58414476357241,0.5579071640412481,fading,111.86035870186564,38896,2000-2019,2020-2025
All AI,mathematical analysi,66489,46439,58.41273801637936,48.88320935074668,-9.529528665632675,0.8382433241689903,fading,110.87144021641744,112928,2000-2019,2020-2025
All AI,data management,22181,8769,19.486726254588135,9.230536032143192,-10.256190222444943,0.4868499177002266,fading,106.05065391878169,30950,2000-2019,2020-2025
All AI,fuzzy control,15790,3036,13.872025948331755,3.195792837676671,-10.676233110655083,0.25715183447088497,fading,105.08666737362651,18826,2000-2019,2020-2025
All AI,semantic computer,22017,8804,19.342646947715025,9.267378176187554,-10.07526877152747,0.4922416954715971,fading,104.13781681513788,30821,2000-2019,2020-2025
All AI,method mixture,21931,8882,19.267093164842542,9.349483525772133,-9.91760963907041,0.4982767796779689,fading,102.50568004671446,30813,2000-2019,2020-2025
All AI,implementation security,26614,13107,23.38126020195702,13.796856628270135,-9.584403573686885,0.5986642458298134,fading,101.49557964665262,39721,2000-2019,2020-2025
All AI,cryptographic implementation,26599,13104,23.368082216572283,13.79369873020919,-9.574383486363093,0.5988624725066797,fading,101.38513071468068,39703,2000-2019,2020-2025
All AI,function biology,28019,14669,24.61559816632726,15.44106888533567,-9.17452928099159,0.634707912579523,fading,97.81604722694988,42688,2000-2019,2020-2025
All AI,control management,25097,12455,22.04852661338075,13.110540116358017,-8.937986497022735,0.603611062918907,fading,94.14835716361704,37552,2000-2019,2020-2025
All AI,bayesian modeling,24785,12397,21.77442451737825,13.049487420513074,-8.724937096865176,0.6082979791438347,fading,91.81780864089136,37182,2000-2019,2020-2025
All AI,modeling causal,24727,12364,21.72346964055727,13.014750541842675,-8.708719098714594,0.6081296377402112,fading,91.62579735262166,37091,2000-2019,2020-2025
All AI,speech dialogue,34503,20831,30.312001981969,21.92739150251737,-8.38461047945163,0.7278784259342105,fading,91.56968011900807,55334,2000-2019,2020-2025
All AI,linguistic study,18853,7242,16.56297056389478,7.6231659191220205,-8.93980464477276,0.47606985481828273,fading,90.91367701198048,26095,2000-2019,2020-2025
All AI,study language,19022,7404,16.711442532562803,7.7936924144130675,-8.917750118149735,0.48187084834533783,fading,90.80179350915523,26426,2000-2019,2020-2025
All AI,language acquisition,21540,9747,18.923587012480432,10.260010800011369,-8.663576212469064,0.5539662057835986,fading,89.67659001553645,31287,2000-2019,2020-2025
All AI,cluster analysi,33575,20306,29.496723952833356,21.374759341851938,-8.121964610981419,0.7292382786949555,fading,88.48516376080971,53881,2000-2019,2020-2025
All AI,simple philosophy,18885,7802,16.591083599382216,8.212640223831814,-8.378443375550402,0.5097769356266414,fading,85.39283770861805,26687,2000-2019,2020-2025
All AI,causal inference,25004,13217,21.966823103995388,13.91264622383813,-8.054176880157257,0.6415079763224315,fading,84.9809616458218,38221,2000-2019,2020-2025
All AI,over field,17366,6603,15.256592946087983,6.950533632140665,-8.306059313947317,0.4728518187677413,fading,83.7629396225819,23969,2000-2019,2020-2025
All AI,algebra over,17325,6588,15.220573119369705,6.934744141835939,-8.285828977533766,0.47293085852419764,fading,83.53954516919663,23913,2000-2019,2020-2025
All AI,scheme mathematic,21300,10227,18.71273924632466,10.765274489762621,-7.947464756562038,0.5863440056793378,fading,82.32485733297753,31527,2000-2019,2020-2025
All AI,quantum entanglement,23508,12302,20.65253869495775,12.949487315249806,-7.703051379707945,0.6358332448509283,fading,80.77427678509076,35810,2000-2019,2020-2025
All AI,data security,48225,33740,42.3672230119252,35.51582685876512,-6.851396153160081,0.8401716819572358,fading,77.51710583224312,81965,2000-2019,2020-2025
All AI,information cryptography,65988,48785,57.972593304529184,51.35268563440593,-6.619907670123254,0.8867861455084379,fading,77.12669238767502,114773,2000-2019,2020-2025
All AI,graph theory,36944,24215,32.456499470244985,25.4895005152637,-6.966998954981285,0.788600152717327,fading,76.78502789710846,61159,2000-2019,2020-2025
All AI,software development,12487,2971,10.97023356661296,3.127371713022856,-7.842861853590104,0.31624218390645914,fading,75.65182692106428,15458,2000-2019,2020-2025
All AI,state computer,22866,12242,20.088520920491064,12.886329354030899,-7.202191566460165,0.6501841198659363,fading,75.3796694661773,35108,2000-2019,2020-2025
All AI,word group,25025,14145,21.98527228353402,14.889489357357219,-7.095782926176801,0.684425305742326,fading,75.04281441443047,39170,2000-2019,2020-2025
All AI,human auditory,12730,3297,11.183716929845676,3.470529968978915,-7.713186960866762,0.3398344887007939,fading,74.67978940705488,16027,2000-2019,2020-2025
All AI,perception evaluation,12720,3294,11.174931606255853,3.4673720709179694,-7.707559535337884,0.33981972697742463,fading,74.61905016403759,16014,2000-2019,2020-2025
All AI,auditory perception,12727,3302,11.18108133276873,3.4757931324138234,-7.705288200354907,0.3403617369960948,fading,74.60427429582221,16029,2000-2019,2020-2025
All AI,cryptography data,45218,31474,39.72547620846519,33.13056119006441,-6.594915018400776,0.8360512878897151,fading,74.17674007753665,76692,2000-2019,2020-2025
All AI,library science,14363,4987,12.618360272063901,5.249479209978116,-7.368881062085785,0.4382772763316977,fading,72.73453593036159,19350,2000-2019,2020-2025
Applied / Interdisciplinary AI,engineering methodology,26377,3246,189.01875353823442,23.057088669635817,-165.9616648685986,0.12429951247480792,fading,1708.7977487989594,29623,2000-2019,2020-2025
Applied / Interdisciplinary AI,advanced computational,23551,7145,168.7675120210395,50.75258735198642,-118.01492466905307,0.30279045718835795,fading,1219.3207851436218,30696,2000-2019,2020-2025
Applied / Interdisciplinary AI,programming language,23666,8741,169.591607128781,62.089344442787024,-107.50226268599397,0.3679743257137839,fading,1116.5357634949582,32407,2000-2019,2020-2025
Applied / Interdisciplinary AI,web service,14214,1259,101.85815531684665,8.942968156214262,-92.91518716063239,0.09225418460291544,fading,896.345049807778,15473,2000-2019,2020-2025
Applied / Interdisciplinary AI,architecture web,13625,1130,97.63735515632726,8.026651323687146,-89.61070383264011,0.08688486978383178,fading,860.2094436861976,14755,2000-2019,2020-2025
Applied / Interdisciplinary AI,geologic mapping,33710,23001,241.56735723448014,163.38142220896285,-78.1859350255173,0.6770075241917811,fading,855.8030030398538,56711,2000-2019,2020-2025
Applied / Interdisciplinary AI,geochemistry geologic,33710,23001,241.56735723448014,163.38142220896285,-78.1859350255173,0.6770075241917811,fading,855.8030030398538,56711,2000-2019,2020-2025
Applied / Interdisciplinary AI,software development,9175,1423,65.74845750893964,10.107898082837883,-55.64055942610175,0.16012294446865336,fading,515.7053560897361,10598,2000-2019,2020-2025
Applied / Interdisciplinary AI,performance reliability,7756,1716,55.57984048385132,12.18914484198862,-43.3906956418627,0.22626927488573315,fading,397.29392761040674,9472,2000-2019,2020-2025
Applied / Interdisciplinary AI,world wide,10152,5409,72.74968290253463,38.421377884799796,-34.328305017734834,0.531352168945062,fading,331.3569618746647,15561,2000-2019,2020-2025
Applied / Interdisciplinary AI,wide web,10151,5409,72.74251685811949,38.421377884799796,-34.32113897331969,0.5314041564163571,fading,331.2855854890661,15560,2000-2019,2020-2025
Applied / Interdisciplinary AI,distributed computing,6187,1255,44.3363167964915,8.914555231174662,-35.42176156531684,0.20997610650996565,fading,315.7860412333529,7442,2000-2019,2020-2025
Applied / Interdisciplinary AI,model-driven software,5280,644,37.836714511956544,4.574480931375683,-33.26223358058086,0.1323660881214284,fading,288.9468932007517,5924,2000-2019,2020-2025
Applied / Interdisciplinary AI,remote sensing,11846,8026,84.88896214178736,57.010534091958434,-27.878428049828926,0.6735125085191089,fading,275.91607270288705,19872,2000-2019,2020-2025
Applied / Interdisciplinary AI,component thermodynamic,4472,635,32.04655062452077,4.510551850036582,-27.535998774484188,0.15395031897056402,fading,235.11786628336506,5107,2000-2019,2020-2025
Applied / Interdisciplinary AI,process computing,8093,5001,57.99479745175461,35.52325953076054,-22.471537920994066,0.6158369820918149,fading,213.02985942760156,13094,2000-2019,2020-2025
Applied / Interdisciplinary AI,software architecture,3770,299,27.015987445090186,2.1238661467101383,-24.892121298380047,0.09535787701408942,fading,206.888334105992,4069,2000-2019,2020-2025
Applied / Interdisciplinary AI,software construction,3658,355,26.21339047059414,2.5216470972645455,-23.691743373329594,0.11311357502862647,fading,196.5832719265406,4013,2000-2019,2020-2025
Applied / Interdisciplinary AI,technique practice,3574,469,25.6114427397221,3.3314154608931603,-22.28002727882894,0.14673319659448036,fading,185.03539439591736,4043,2000-2019,2020-2025
Applied / Interdisciplinary AI,product line,3489,540,25.00232896443492,3.8357448803460694,-21.16658408408885,0.17001368331467373,fading,175.71485613518735,4029,2000-2019,2020-2025
Applied / Interdisciplinary AI,geological geochemical,7752,5295,55.55117630619075,37.61160952117118,-17.939566785019565,0.6799430811760114,fading,170.00233387458627,13047,2000-2019,2020-2025
Applied / Interdisciplinary AI,geochemical analysi,7778,5324,55.737493460984474,37.81760322770828,-17.919890233276192,0.6813533262162839,fading,169.89124845761765,13102,2000-2019,2020-2025
Applied / Interdisciplinary AI,component-based software,3079,164,22.064250754226176,1.164929926623621,-20.899320827602555,0.07378618261064075,fading,168.96186366678,3243,2000-2019,2020-2025
Applied / Interdisciplinary AI,software product,3158,471,22.630368263022493,3.3456219234129607,-19.284746339609534,0.16625856880803702,fading,158.07683292602957,3629,2000-2019,2020-2025
Applied / Interdisciplinary AI,product mathematic,3222,776,23.088995105591664,5.5121074576825,-17.576887647909164,0.254869163810092,fading,145.77918389897349,3998,2000-2019,2020-2025
Applied / Interdisciplinary AI,modeling analysi,3692,1428,26.45703598070901,10.143414239137384,-16.313621741571623,0.39482880264558845,fading,139.3363564120418,5120,2000-2019,2020-2025
Applied / Interdisciplinary AI,modeling language,2753,525,19.728120274889463,3.7291964114475675,-15.998923863441895,0.20907510702798993,fading,129.5159887879325,3278,2000-2019,2020-2025
Applied / Interdisciplinary AI,computational physic,11866,10239,85.03228303009023,72.72998487011742,-12.302298159972807,0.8561677798820726,fading,123.06732331269896,22105,2000-2019,2020-2025
Applied / Interdisciplinary AI,physic python,11726,10185,84.02903681197016,72.34641038208281,-11.68262642988735,0.8617915586111,fading,116.76539443822783,21911,2000-2019,2020-2025
Applied / Interdisciplinary AI,python application,11726,10187,84.02903681197016,72.3606168446026,-11.668419967367555,0.8619596246752076,fading,116.62446880975818,21913,2000-2019,2020-2025
Applied / Interdisciplinary AI,environmental science,15371,13926,110.14926870516743,98.9195985253692,-11.229670179798234,0.8985111215717072,fading,115.50024071752172,29297,2000-2019,2020-2025
Applied / Interdisciplinary AI,earth science,4503,2762,32.26869800139021,19.619124739844157,-12.649573261546056,0.6139738826056074,fading,112.46686522663948,7265,2000-2019,2020-2025
Applied / Interdisciplinary AI,unified modeling,2417,481,17.32032935140132,3.416654236011962,-13.903675115389358,0.21978573789400652,fading,110.84178215705774,2898,2000-2019,2020-2025
Applied / Interdisciplinary AI,data management,2845,1241,20.387396361082647,8.81510999353606,-11.572286367546587,0.4459679814805427,fading,96.2301166561782,4086,2000-2019,2020-2025
Applied / Interdisciplinary AI,aspect-oriented programming,1810,58,12.970540391409346,0.41198741307420744,-12.558552978335138,0.06770236282842929,fading,94.60557397764263,1868,2000-2019,2020-2025
Applied / Interdisciplinary AI,geographic information,2587,989,18.538556901975678,7.0250957160412275,-11.51346118593445,0.3952555729294971,fading,94.20636019041655,3576,2000-2019,2020-2025
Applied / Interdisciplinary AI,data type,5838,4529,41.835367295606495,32.17053437608768,-9.664832919518815,0.771707828775072,fading,89.3656786744617,10367,2000-2019,2020-2025
Applied / Interdisciplinary AI,business process,1888,280,13.529491855790523,1.988904752772036,-11.540587103018487,0.17740519602246088,fading,88.65503837295923,2168,2000-2019,2020-2025
Applied / Interdisciplinary AI,abstract data,5740,4465,41.133094942922455,31.715927575454074,-9.41716736746838,0.7738057336266018,fading,86.92733933140151,10205,2000-2019,2020-2025
Applied / Interdisciplinary AI,reference architecture,1728,123,12.382924749367596,0.8736974449677158,-11.50922730439988,0.10662931529078043,fading,86.59567271077977,1851,2000-2019,2020-2025
Applied / Interdisciplinary AI,thermal photovoltaic,3828,2475,27.431618021168497,17.580497368252818,-9.851120652915679,0.6473129252501655,fading,86.18685989535366,6303,2000-2019,2020-2025
Applied / Interdisciplinary AI,solar thermal,3848,2499,27.57493890947136,17.75097491849042,-9.823963990980939,0.6500806636602608,fading,86.01759799090036,6347,2000-2019,2020-2025
Applied / Interdisciplinary AI,process management,2150,644,15.406995492558062,4.574480931375683,-10.832514561182379,0.31900939016106034,fading,85.96236590593021,2794,2000-2019,2020-2025
Applied / Interdisciplinary AI,library science,2502,1050,17.9294431266885,7.458392822895135,-10.471050303793366,0.43183034713459306,fading,85.60657013899309,3552,2000-2019,2020-2025
Applied / Interdisciplinary AI,set abstract,5651,4418,40.495316989974704,31.38207570623877,-9.113241283735935,0.7777004313452546,fading,83.99962456623531,10069,2000-2019,2020-2025
Applied / Interdisciplinary AI,software design,1633,125,11.702150529928984,0.887903907487516,-10.814246622441468,0.11374256563081372,fading,80.80946593996948,1758,2000-2019,2020-2025
Applied / Interdisciplinary AI,service business,2454,1090,17.58547299476162,7.74252207329114,-9.842950921470479,0.45575374642833794,fading,80.44932618652125,3544,2000-2019,2020-2025
Applied / Interdisciplinary AI,system scheduling,1678,198,12.024622528610433,1.4064397894602254,-10.618182739150207,0.15221534901393463,fading,80.03380951203518,1876,2000-2019,2020-2025
Applied / Interdisciplinary AI,software reliability,1762,345,12.626570259482468,2.4506147846655444,-10.175955474816924,0.22478185286320754,fading,77.88162342745089,2107,2000-2019,2020-2025
Applied / Interdisciplinary AI,mining engineering,4137,2968,29.64592574544777,21.082390379383583,-8.563535366064187,0.7159305891491047,fading,75.94738137007987,7105,2000-2019,2020-2025
Applied / Interdisciplinary AI,analysi research,1736,356,12.440253104688743,2.528750328524446,-9.911502776164298,0.2340564982787713,fading,75.78685614755774,2092,2000-2019,2020-2025
Applied / Interdisciplinary AI,reliability analysi,1735,358,12.4330870602736,2.542956791044246,-9.890130269229354,0.2352846444830065,fading,75.62815860807983,2093,2000-2019,2020-2025
Applied / Interdisciplinary AI,method verification,1581,205,11.329516220341533,1.4561624082795264,-9.873353812062007,0.16536284086713476,fading,73.93457132373854,1786,2000-2019,2020-2025
Applied / Interdisciplinary AI,geostatistic mapping,3206,2022,22.97433839494937,14.36273360751806,-8.611604787431311,0.6331481363801016,fading,73.7323477777633,5228,2000-2019,2020-2025
Applied / Interdisciplinary AI,soil geostatistic,3206,2022,22.97433839494937,14.36273360751806,-8.611604787431311,0.6331481363801016,fading,73.7323477777633,5228,2000-2019,2020-2025
Applied / Interdisciplinary AI,context archaeology,4105,2976,29.416612324163186,21.139216229462782,-8.277396094700403,0.7233177338058802,fading,73.38169588658002,7081,2000-2019,2020-2025
Applied / Interdisciplinary AI,fuzzy logic,2460,1224,17.62846926125248,8.694355062117758,-8.934114199134722,0.5071776844264306,fading,73.367176344747,3684,2000-2019,2020-2025
Applied / Interdisciplinary AI,key lock,2839,1646,20.344400094591787,11.69191865379561,-8.652481440796176,0.5849013931064815,fading,72.75626531814362,4485,2000-2019,2020-2025
Applied / Interdisciplinary AI,hydrocarbon exploration,4553,3456,32.62700022214738,24.548767234214843,-8.078232987932537,0.756143540502899,fading,72.6107613110837,8009,2000-2019,2020-2025
Applied / Interdisciplinary AI,object-oriented programming,1548,197,11.093036754641805,1.3993365582003254,-9.69370019644148,0.1638342565799111,fading,72.36427398828819,1745,2000-2019,2020-2025
Applied / Interdisciplinary AI,exploration reservoir,4511,3445,32.32602635671136,24.470631690355944,-7.855394666355416,0.7606961445472257,fading,70.55564134229189,7956,2000-2019,2020-2025
Applied / Interdisciplinary AI,process modeling,1514,209,10.849391244526933,1.484575333319127,-9.364815911207806,0.17486183096174057,fading,69.79037705194318,1723,2000-2019,2020-2025
Applied / Interdisciplinary AI,reservoir analysi,4519,3471,32.38335471203251,24.655315703113345,-7.728039008919161,0.7649862954496137,fading,69.44470867295438,7990,2000-2019,2020-2025
Applied / Interdisciplinary AI,knowledge management,2365,1200,16.94769504181387,8.523877511880155,-8.423817529933714,0.5171959671609454,fading,68.9000866427867,3565,2000-2019,2020-2025
Applied / Interdisciplinary AI,fault tolerance,1440,179,10.31910395780633,1.271478395522123,-9.047625562284207,0.1637361469517949,fading,66.86359439993946,1619,2000-2019,2020-2025
Applied / Interdisciplinary AI,atmospheric science,2677,1581,19.183500899338576,11.230208621902102,-7.953292277436473,0.5959411733659774,fading,66.46399074596118,4258,2000-2019,2020-2025
Applied / Interdisciplinary AI,logic programming,1355,82,9.709990182519151,0.5824649633118105,-9.12752521920734,0.1060201767054716,fading,66.36631380223166,1437,2000-2019,2020-2025
Applied / Interdisciplinary AI,advanced decision-making,1829,655,13.10669523529707,4.652616475234584,-8.454078760062485,0.3786824343554197,fading,66.09422394070774,2484,2000-2019,2020-2025
Applied / Interdisciplinary AI,programming type,1293,67,9.265695428780267,0.47591649441330863,-8.789778934366959,0.09993312831948521,fading,63.426825069224414,1360,2000-2019,2020-2025
Applied / Interdisciplinary AI,geological modeling,2280,1207,16.33858126652669,8.573600130699456,-7.764981135827233,0.5388577569024066,fading,63.33960171411138,3487,2000-2019,2020-2025
Applied / Interdisciplinary AI,interface matter,1533,421,10.985546088414656,2.9904603604179543,-7.9950857279967025,0.3039002528524737,fading,60.587922711223705,1954,2000-2019,2020-2025
Applied / Interdisciplinary AI,system fault,1335,203,9.566669294216286,1.4419559457597262,-8.12471334845656,0.19290948068349276,fading,59.62636238383019,1538,2000-2019,2020-2025
Applied / Interdisciplinary AI,architecture description,1229,72,8.807068586211097,0.5114326507128093,-8.295635935498288,0.10867360021514176,fading,59.493454056019964,1301,2000-2019,2020-2025
Applied / Interdisciplinary AI,requirement analysi,1248,109,8.94322343009882,0.774252207329114,-8.168971222769706,0.13493826729415628,fading,58.92906571674929,1357,2000-2019,2020-2025
Applied / Interdisciplinary AI,parallel computing,2245,1249,16.087769711996675,8.87193584361526,-7.215833868381415,0.5649907134192519,fading,58.87462824947926,3494,2000-2019,2020-2025
Applied / Interdisciplinary AI,technology control,1345,234,9.638329738367718,1.6621561148166302,-7.976173623551087,0.21326551518975748,fading,58.745955453871474,1579,2000-2019,2020-2025
Applied / Interdisciplinary AI,industrial technology,1343,235,9.623997649537431,1.6692593460765301,-7.954738303460901,0.21426904876609137,fading,58.58304422193797,1578,2000-2019,2020-2025
Applied / Interdisciplinary AI,analysi engineering,1743,725,12.490415415594747,5.149842663427593,-7.340572752167153,0.4349239406651357,fading,57.34138680457476,2468,2000-2019,2020-2025
Applied / Interdisciplinary AI,risk analysi,1762,752,12.626570259482468,5.341629907444896,-7.284940352037572,0.4450233223126183,fading,57.04128753603815,2514,2000-2019,2020-2025
Applied / Interdisciplinary AI,design pattern,1201,100,8.606419342587085,0.7103231259900129,-7.896096216597072,0.13290878450213853,fading,56.62809230499504,1301,2000-2019,2020-2025
Core ML & Deep Learning,artificial neural,41423,30390,336.75593060501114,249.63241032043962,-87.12352028457153,0.741669419635472,fading,974.2008042297298,71813,2000-2019,2020-2025
Core ML & Deep Learning,fuzzy logic,13245,3401,107.67767425979221,27.936815646588194,-79.74085861320401,0.2628713904340026,fading,775.079973449503,16646,2000-2019,2020-2025
Core ML & Deep Learning,cluster analysi,14721,7563,119.67708892249159,62.12470941933152,-57.55237950316007,0.5211035645881007,fading,576.1953786618831,22284,2000-2019,2020-2025
Core ML & Deep Learning,face expression,12050,4975,97.96270100645496,40.86611521369487,-57.096585792760095,0.42011964724574247,fading,556.2633081706164,17025,2000-2019,2020-2025
Core ML & Deep Learning,expression recognition,12061,4999,98.05212753849406,41.06325828206244,-56.98886925643162,0.4217388230997652,fading,555.3309107584779,17060,2000-2019,2020-2025
Core ML & Deep Learning,advanced clustering,12934,6211,105.14934230850528,51.0189832346249,-54.130359073880385,0.48764130574693954,fading,533.7171719540306,19145,2000-2019,2020-2025
Core ML & Deep Learning,logic control,8717,1619,70.86646179861145,13.29894282029588,-57.567518978315576,0.19335332693436624,fading,532.1244964689761,10336,2000-2019,2020-2025
Core ML & Deep Learning,pattern recognition,25885,19601,210.4368892574346,161.00838679470013,-49.42850246273446,0.7656716061532024,fading,530.1296774775587,45486,2000-2019,2020-2025
Core ML & Deep Learning,data mining,29778,23618,242.08575191454077,194.0052078627227,-48.080544051818066,0.8017998020396676,fading,523.381235561462,53396,2000-2019,2020-2025
Core ML & Deep Learning,recognition psychology,25742,19566,209.27434434092646,160.72088648666409,-48.553457854262376,0.7685443469895774,fading,520.5542925171662,45308,2000-2019,2020-2025
Core ML & Deep Learning,intelligence game,11592,6225,94.2393053997366,51.13398335783931,-43.10532204189728,0.5450112088111517,fading,421.91336023814546,17817,2000-2019,2020-2025
