id,title,year,fwci,citation_velocity,citation_count,primary_topic,topic_bucket,country,venue
https://doi.org/10.1038/s41746-022-00689-4,Integrated multimodal artificial intelligence framework for healthcare applications,2022,32.7497,61.2,306.0,Machine Learning in Healthcare,Artificial Intelligence,United States,npj Digital Medicine
https://doi.org/10.1109/smartgrid.2010.5622047,Privacy for Smart Meters: Towards Undetectable Appliance Load Signatures,2010,43.7982,24.705882352941178,420.0,Internet Traffic Analysis and Secure E-voting,Artificial Intelligence,Japan,
https://doi.org/10.1002/9781118445112.stat02204.pub2/abstract,Wiley StatsRef: Statistics Reference Online,2016,25.62,52.18181818181818,574.0,Data Analysis with R,Artificial Intelligence,,
https://doi.org/10.1109/sp.2012.41,Smashing the Gadgets: Hindering Return-Oriented Programming Using In-place Code Randomization,2012,53.9458,21.33333333333333,320.0,Security and Verification in Computing,Artificial Intelligence,United States,
https://doi.org/10.1109/tcyb.2015.2413134,Filtering of Interval Type-2 Fuzzy Systems With Intermittent Measurements,2015,65.4346,19.666666666666668,236.0,Fuzzy Logic and Control Systems,Artificial Intelligence,China,IEEE Transactions on Cybernetics
https://doi.org/10.1348/000711005x48266,K‐means clustering: A half‐century synthesis,2006,18.1754,52.38095238095238,1100.0,Advanced Clustering Algorithms Research,Artificial Intelligence,United States,British Journal of Mathematical and Statistical Psychology
https://doi.org/10.1145/1376616.1376634,Efficient pattern matching over event streams,2008,54.0534,18.84210526315789,358.0,Algorithms and Data Compression,Artificial Intelligence,United States,
https://doi.org/10.4324/9781003230052-7,Evolutionary Applications,2022,51.6865,38.8,194.0,Evolutionary Algorithms and Applications,Artificial Intelligence,,
https://doi.org/10.1016/j.neucom.2017.04.060,Toward an optimal kernel extreme learning machine using a chaotic moth-flame optimization strategy with applications in medical diagnoses,2017,31.3649,44.8,448.0,Machine Learning and ELM,Artificial Intelligence,China,Neurocomputing
https://doi.org/10.1109/iitsi.2010.74,Research on k-means Clustering Algorithm: An Improved k-means Clustering Algorithm,2010,21.9036,48.588235294117645,826.0,Advanced Clustering Algorithms Research,Artificial Intelligence,China,
https://doi.org/10.1002/spe.767,The F<scp>RACTAL</scp> component model and its support in Java,2006,54.0602,17.857142857142858,375.0,Advanced Software Engineering Methodologies,Artificial Intelligence,France,Software Practice and Experience
https://doi.org/10.1109/tpami.2005.237,Clustering ensembles: models of consensus and weak partitions,2005,31.2412,30.13636363636364,663.0,Advanced Clustering Algorithms Research,Artificial Intelligence,United States,IEEE Transactions on Pattern Analysis and Machine Intelligence
https://doi.org/10.1049/iet-rpg.2018.5649,Review on forecasting of photovoltaic power generation based on machine learning and metaheuristic techniques,2019,29.0226,54.0,432.0,Solar Radiation and Photovoltaics,Artificial Intelligence,PK,IET Renewable Power Generation
https://doi.org/10.1007/s00521-023-09366-3,The deep learning applications in IoT-based bio- and medical informatics: a systematic literature review,2024,49.4061,52.333333333333336,157.0,Advanced Technologies in Various Fields,Artificial Intelligence,IR,Neural Computing and Applications
https://doi.org/10.1145/1553374.1553501,Fast gradient-descent methods for temporal-difference learning with linear function approximation,2009,35.3188,29.444444444444443,530.0,Reinforcement Learning in Robotics,Artificial Intelligence,Canada,
https://doi.org/10.1109/ictai.2004.50,Determining the number of clusters/segments in hierarchical clustering/segmentation algorithms,2005,30.3164,30.90909090909091,680.0,Advanced Clustering Algorithms Research,Artificial Intelligence,United States,
https://doi.org/10.1007/s40593-015-0055-y,"Research-Based Design of Pedagogical Agent Roles: a Review, Progress, and Recommendations",2015,37.3959,34.166666666666664,410.0,Intelligent Tutoring Systems and Adaptive Learning,Artificial Intelligence,United States,International Journal of Artificial Intelligence in Education
https://doi.org/10.1038/nphoton.2009.235,An optical ultrafast random bit generator,2009,37.1295,27.944444444444443,503.0,Neural Networks and Reservoir Computing,Artificial Intelligence,IL,Nature Photonics
https://doi.org/10.5555/1434930.1434932,The Andes Physics Tutoring System: Lessons Learned,2005,39.3133,23.818181818181817,524.0,Intelligent Tutoring Systems and Adaptive Learning,Artificial Intelligence,United States,
https://doi.org/10.1145/1121949.1121983,Clustering versus faceted categories for information exploration,2006,54.4904,17.571428571428573,369.0,Algorithms and Data Compression,Artificial Intelligence,United States,Communications of the ACM
https://doi.org/10.1016/j.ins.2007.04.002,A hybrid genetic algorithm and bacterial foraging approach for global optimization,2007,41.614,23.6,472.0,Evolutionary Algorithms and Applications,Artificial Intelligence,KR,Information Sciences
https://doi.org/10.1109/sp.2014.25,SoK: Automated Software Diversity,2014,49.0556,24.923076923076923,324.0,Security and Verification in Computing,Artificial Intelligence,United States,
https://doi.org/10.1145/2593882.2593900,Probabilistic programming,2014,43.9844,27.76923076923077,361.0,Bayesian Modeling and Causal Inference,Artificial Intelligence,United Kingdom,
https://doi.org/10.1109/tpami.2005.95,Automated variable weighting in k-means type clustering,2005,25.262,36.72727272727273,808.0,Advanced Clustering Algorithms Research,Artificial Intelligence,HK,IEEE Transactions on Pattern Analysis and Machine Intelligence
https://doi.org/10.1016/j.jprocont.2007.11.004,Applying the unscented Kalman filter for nonlinear state estimation,2008,39.3714,25.526315789473685,485.0,Target Tracking and Data Fusion in Sensor Networks,Artificial Intelligence,NO,Journal of Process Control
https://doi.org/10.14722/ndss.2015.23294,Firmalice - Automatic Detection of Authentication Bypass Vulnerabilities in Binary Firmware,2015,42.729,29.666666666666668,356.0,Security and Verification in Computing,Artificial Intelligence,United States,
https://doi.org/10.1145/988672.988679,Securing web application code by static analysis and runtime protection,2004,37.0021,24.565217391304348,565.0,Security and Verification in Computing,Artificial Intelligence,TW,
https://doi.org/10.1093/logcom/13.3.429,Persuasion in Practical Argument Using Value-based Argumentation Frameworks,2003,28.1159,31.5,756.0,Multi-Agent Systems and Negotiation,Artificial Intelligence,United Kingdom,Journal of Logic and Computation
https://doi.org/10.1109/fuzzy.1992.258720,Fuzzy systems as universal approximators,2003,42.4882,20.916666666666668,502.0,Fuzzy Logic and Control Systems,Artificial Intelligence,United States,
https://doi.org/10.1016/j.automatica.2009.07.008,Natural actor–critic algorithms,2009,32.6003,31.5,567.0,Reinforcement Learning in Robotics,Artificial Intelligence,India,Automatica
https://doi.org/10.1016/j.renene.2020.05.150,Short-term global horizontal irradiance forecasting based on a hybrid CNN-LSTM model with spatiotemporal correlations,2020,30.1754,54.71428571428572,383.0,Solar Radiation and Photovoltaics,Artificial Intelligence,China,Renewable Energy
https://doi.org/10.1109/icde.2002.994785,Streaming-data algorithms for high-quality clustering,2003,36.7409,24.125,579.0,Advanced Clustering Algorithms Research,Artificial Intelligence,United States,
https://doi.org/10.1109/access.2019.2941229,Q-Learning Algorithms: A Comprehensive Classification and Applications,2019,20.3163,75.0,600.0,Reinforcement Learning in Robotics,Artificial Intelligence,KR,IEEE Access
https://doi.org/10.1109/tpami.2008.110,Supervised and Traditional Term Weighting Methods for Automatic Text Categorization,2009,32.6091,31.38888888888889,565.0,Text and Document Classification Technologies,Artificial Intelligence,SG,IEEE Transactions on Pattern Analysis and Machine Intelligence
https://doi.org/10.1109/tc.2017.2709742,Routing or Computing? The Paradigm Shift Towards Intelligent Computer Network Packet Transmission Based on Deep Learning,2017,37.8346,36.5,365.0,Internet Traffic Analysis and Secure E-voting,Artificial Intelligence,Japan,IEEE Transactions on Computers
https://doi.org/10.1016/s0898-1221(01)90047-1,Reasoning about rational agents,2001,46.371,18.307692307692307,476.0,"Logic, Reasoning, and Knowledge",Artificial Intelligence,,Computers & Mathematics with Applications
https://doi.org/10.1214/16-aos1435,Statistical guarantees for the EM algorithm: From population to sample-based analysis,2017,34.7587,39.6,396.0,Bayesian Methods and Mixture Models,Artificial Intelligence,United States,The Annals of Statistics
https://doi.org/10.1198/106186005x59243,Cluster Validation by Prediction Strength,2005,31.2366,29.5,649.0,Bayesian Methods and Mixture Models,Artificial Intelligence,United States,Journal of Computational and Graphical Statistics
https://doi.org/10.1145/582415.582416,Probabilistic models of information retrieval based on measuring the divergence from randomness,2002,24.3029,35.28,882.0,Advanced Text Analysis Techniques,Artificial Intelligence,Italy,ACM Transactions on Information Systems
https://doi.org/10.1109/tcns.2017.2698261,Harnessing Smoothness to Accelerate Distributed Optimization,2017,26.0278,52.4,524.0,Stochastic Gradient Optimization Techniques,Artificial Intelligence,United States,IEEE Transactions on Control of Network Systems
https://doi.org/10.1023/b:agnt.0000038029.82331.c0,Agent-Mediated Electronic Commerce,2004,52.6827,17.043478260869566,392.0,Multi-Agent Systems and Negotiation,Artificial Intelligence,ES,Autonomous Agents and Multi-Agent Systems
https://doi.org/10.1109/wicsa.2001.948406,On the notion of variability in software product lines,2002,42.1887,20.4,510.0,Advanced Software Engineering Methodologies,Artificial Intelligence,NL,
https://doi.org/10.1016/j.automatica.2016.01.071,Stability of consensus extended Kalman filter for distributed state estimation,2016,45.0715,29.0,319.0,Target Tracking and Data Fusion in Sensor Networks,Artificial Intelligence,Italy,Automatica
https://doi.org/10.1007/978-3-662-48800-3_17,Midori: A Block Cipher for Low Energy,2015,33.0925,37.66666666666666,452.0,Cryptographic Implementations and Security,Artificial Intelligence,DK,Lecture notes in computer science
https://doi.org/10.1007/s10462-018-9646-y,40 years of cognitive architectures: core cognitive abilities and practical applications,2018,25.2157,56.77777777777778,511.0,AI-based Problem Solving and Planning,Artificial Intelligence,Canada,Artificial Intelligence Review
https://doi.org/10.1109/tnnls.2013.2251352,Reacting to Different Types of Concept Drift: The Accuracy Updated Ensemble Algorithm,2013,38.5487,29.928571428571427,419.0,Data Stream Mining Techniques,Artificial Intelligence,PL,IEEE Transactions on Neural Networks and Learning Systems
https://doi.org/10.1007/978-3-662-44371-2_25,RSA Key Extraction via Low-Bandwidth Acoustic Cryptanalysis,2014,41.9952,28.53846153846154,371.0,Cryptographic Implementations and Security,Artificial Intelligence,IL,Lecture notes in computer science
https://doi.org/10.5281/zenodo.55454,Cache Template Attacks: Automating Attacks On Inclusive Last-Level Caches,2015,45.3722,27.5,330.0,Security and Verification in Computing,Artificial Intelligence,AT,INFM-OAR (INFN Catania)
https://doi.org/10.1002/sec.1582,A speculative approach to spatial‐temporal efficiency with multi‐objective optimization in a heterogeneous cloud environment,2016,69.8105,18.63636363636364,205.0,Machine Learning and ELM,Artificial Intelligence,China,Security and Communication Networks
https://doi.org/10.21105/joss.03349,Makie.jl: Flexible high-performance data visualization for Julia,2021,29.2421,60.16666666666666,361.0,Computational Physics and Python Applications,Artificial Intelligence,Germany,The Journal of Open Source Software
https://doi.org/10.14722/ndss.2014.23156,ROPecker: A Generic and Practical Approach For Defending Against ROP Attacks,2014,56.2383,21.23076923076923,276.0,Security and Verification in Computing,Artificial Intelligence,SG,
https://doi.org/10.1016/j.artint.2002.12.001,Nonmonotonic causal theories,2003,45.8815,19.041666666666668,457.0,"Logic, Reasoning, and Knowledge",Artificial Intelligence,Italy,Artificial Intelligence
https://doi.org/10.1111/j.1751-908x.2015.00392.x,Reference Values Following <scp>ISO</scp> Guidelines for Frequently Requested Rock Reference Materials,2015,28.4972,43.41666666666666,521.0,Geochemistry and Geologic Mapping,Artificial Intelligence,Germany,Geostandards and Geoanalytical Research
https://doi.org/10.1007/978-3-642-10366-7_1,Related-Key Cryptanalysis of the Full AES-192 and AES-256,2009,38.1574,26.5,477.0,Cryptographic Implementations and Security,Artificial Intelligence,LU,Lecture notes in computer science
https://doi.org/10.1109/isit.2013.6620590,MDPC-McEliece: New McEliece variants from Moderate Density Parity-Check codes,2013,40.0243,28.714285714285715,402.0,Coding theory and cryptography,Artificial Intelligence,France,
https://doi.org/10.1016/j.ijedudev.2004.06.010,Encyclopedia of Cognitive Science,2004,33.7279,26.43478260869565,608.0,Cognitive Science and Mapping,Artificial Intelligence,United Kingdom,International Journal of Educational Development
https://doi.org/10.1016/j.rser.2020.110114,Prediction of daily global solar radiation using different machine learning algorithms: Evaluation and comparison,2020,27.8804,58.142857142857146,407.0,Solar Radiation and Photovoltaics,Artificial Intelligence,TR,Renewable and Sustainable Energy Reviews
https://doi.org/10.1109/cvpr.2019.01138,A Sufficient Condition for Convergences of Adam and RMSProp,2019,29.603,51.25,410.0,Stochastic Gradient Optimization Techniques,Artificial Intelligence,United States,
https://doi.org/10.5555/2503308.2188396,"Noise-contrastive estimation of unnormalized statistical models, with applications to natural image statistics",2012,26.0897,42.2,633.0,Bayesian Methods and Mixture Models,Artificial Intelligence,FI,Edinburgh Research Explorer
https://doi.org/10.1109/twc.2023.3265201,Robust Semantic Communications With Masked VQ-VAE Enabled Codebook,2023,37.7155,57.25,229.0,Wireless Signal Modulation Classification,Artificial Intelligence,China,IEEE Transactions on Wireless Communications
https://doi.org/10.25080/majora-92bf1922-011,Statsmodels: Econometric and Statistical Modeling with Python,2010,1.8641,378.6470588235294,6437.0,Computational Physics and Python Applications,Artificial Intelligence,United States,Proceedings of the Python in Science Conferences
https://doi.org/10.1007/978-1-4899-7488-4_196,Gaussian Mixture Models,2015,36.1512,34.25,411.0,Bayesian Methods and Mixture Models,Artificial Intelligence,United States,Encyclopedia of Biometrics
https://doi.org/10.1109/ms.2005.27,Architecture Decisions: Demystifying Architecture,2005,44.2994,20.545454545454547,452.0,Advanced Software Engineering Methodologies,Artificial Intelligence,United States,IEEE Software
https://doi.org/10.5555/1248659.1248693,Classification in Networked Data: A Toolkit and a Univariate Case Study,2007,42.5623,22.45,449.0,Bayesian Modeling and Causal Inference,Artificial Intelligence,United States,Journal of Machine Learning Research
https://doi.org/10.1109/tfuzz.2012.2201485,Fuzzy c-Means Algorithms for Very Large Data,2012,35.535,31.066666666666663,466.0,Advanced Clustering Algorithms Research,Artificial Intelligence,United States,IEEE Transactions on Fuzzy Systems
https://doi.org/10.1007/s10955-017-1836-5,Why Does Deep and Cheap Learning Work So Well?,2017,36.6319,37.0,370.0,Stochastic Gradient Optimization Techniques,Artificial Intelligence,United States,Journal of Statistical Physics
https://doi.org/10.1007/s00180-020-00999-9,What is an optimal value of k in k-fold cross-validation in discrete Bayesian network analysis?,2020,27.4724,58.71428571428572,411.0,Bayesian Modeling and Causal Inference,Artificial Intelligence,United States,Computational Statistics
https://doi.org/10.26599/bdma.2018.9020003,Multi-view clustering: A survey,2018,25.8845,54.66666666666666,492.0,Advanced Clustering Algorithms Research,Artificial Intelligence,China,Big Data Mining and Analytics
https://doi.org/10.24963/ijcai.2017/357,Self-weighted Multiview Clustering with Multiple Graphs,2017,24.5556,54.5,545.0,Advanced Clustering Algorithms Research,Artificial Intelligence,China,
https://doi.org/10.1109/sp.2011.22,Cache Games -- Bringing Access-Based Cache Attacks on AES to Practice,2011,32.536,32.625,522.0,Security and Verification in Computing,Artificial Intelligence,CH,
https://doi.org/10.1201/b11822-37,Randomized Algorithms for Matrices and Data,2012,36.4338,30.133333333333333,452.0,Stochastic Gradient Optimization Techniques,Artificial Intelligence,United States,Chapman & Hall/CRC data mining and knowledge discovery series
https://doi.org/10.1007/s10458-012-9200-2,A survey of point-based POMDP solvers,2012,38.0247,28.866666666666667,433.0,Reinforcement Learning in Robotics,Artificial Intelligence,IL,Autonomous Agents and Multi-Agent Systems
https://doi.org/10.1109/access.2018.2806394,Hate Speech on Twitter: A Pragmatic Approach to Collect Hateful and Offensive Expressions and Perform Hate Speech Detection,2018,27.4145,51.55555555555556,464.0,Hate Speech and Cyberbullying Detection,Artificial Intelligence,Japan,IEEE Access
https://doi.org/10.1145/2660267.2660356,Cross-Tenant Side-Channel Attacks in PaaS Clouds,2014,46.5223,25.384615384615383,330.0,Security and Verification in Computing,Artificial Intelligence,United States,
https://doi.org/10.1016/j.apenergy.2015.08.011,An analog ensemble for short-term probabilistic solar power forecast,2015,40.9574,30.0,360.0,Solar Radiation and Photovoltaics,Artificial Intelligence,United States,Applied Energy
https://doi.org/10.1016/j.energy.2021.119887,An integrated framework of Bi-directional long-short term memory (BiLSTM) based on sine cosine algorithm for hourly solar radiation forecasting,2021,33.0238,52.66666666666666,316.0,Solar Radiation and Photovoltaics,Artificial Intelligence,China,Energy
https://doi.org/10.1007/s005000100111,An algorithmic description of XCS,2002,43.4672,19.44,486.0,Evolutionary Algorithms and Applications,Artificial Intelligence,Germany,Soft Computing
https://doi.org/10.1109/tsp.2008.927480,Distributing the Kalman Filter for Large-Scale Systems,2008,38.7072,25.105263157894736,477.0,Target Tracking and Data Fusion in Sensor Networks,Artificial Intelligence,United States,IEEE Transactions on Signal Processing
https://doi.org/10.1109/tgrs.2008.2010404,Active Learning Methods for Remote Sensing Image Classification,2009,36.2225,27.5,495.0,Machine Learning and Algorithms,Artificial Intelligence,CH,IEEE Transactions on Geoscience and Remote Sensing
https://doi.org/10.1016/j.rser.2013.07.042,"GIS-based solar farms site selection using analytic hierarchy process (AHP) in Karapinar region, Konya/Turkey",2013,27.1839,41.42857142857143,580.0,Solar Radiation and Photovoltaics,Artificial Intelligence,TR,Renewable and Sustainable Energy Reviews
https://doi.org/10.1145/3071178.3071229,A genetic programming approach to designing convolutional neural network architectures,2017,26.4926,50.3,503.0,Evolutionary Algorithms and Applications,Artificial Intelligence,Japan,Proceedings of the Genetic and Evolutionary Computation Conference
https://doi.org/10.21105/joss.00978,tidyLPA: An R Package to Easily Carry Out Latent Profile Analysis (LPA) Using Open-Source or Commercial Software,2018,17.431,79.33333333333333,714.0,Data Analysis with R,Artificial Intelligence,United States,The Journal of Open Source Software
https://doi.org/10.1016/b978-012722442-8/50035-5,Load Shedding in a Data Stream Manager,2003,35.9016,23.916666666666668,574.0,Data Stream Mining Techniques,Artificial Intelligence,United States,Elsevier eBooks
https://doi.org/10.1007/978-3-319-46487-9_19,The Unreasonable Effectiveness of Noisy Data for Fine-Grained Recognition,2016,46.3916,27.545454545454547,303.0,Machine Learning and Algorithms,Artificial Intelligence,United States,Lecture notes in computer science
https://doi.org/10.1016/j.neucom.2016.07.036,A new sampling method in particle filter based on Pearson correlation coefficient,2016,34.4543,37.0,407.0,Target Tracking and Data Fusion in Sensor Networks,Artificial Intelligence,China,Neurocomputing
https://doi.org/10.1145/383845.383857,Composing crosscutting concerns using composition filters,2001,69.2837,11.807692307692308,307.0,Advanced Software Engineering Methodologies,Artificial Intelligence,NL,Communications of the ACM
https://doi.org/10.1016/j.scitotenv.2016.05.115,Maps of heavy metals in the soils of the European Union and proposed priority areas for detailed assessment,2016,33.1289,38.45454545454545,423.0,Geochemistry and Geologic Mapping,Artificial Intelligence,Italy,The Science of The Total Environment
https://doi.org/10.1016/j.ins.2016.03.011,Robust clustering by detecting density peaks and assigning points based on fuzzy weighted K-nearest neighbors,2016,38.4289,33.18181818181818,365.0,Advanced Clustering Algorithms Research,Artificial Intelligence,China,Information Sciences
https://doi.org/10.1145/1321440.1321528,A comparison of statistical significance tests for information retrieval evaluation,2007,26.1484,35.8,716.0,Advanced Text Analysis Techniques,Artificial Intelligence,United States,
https://doi.org/10.1145/1273496.1273501,Scalable training of<i>L</i><sup>1</sup>-regularized log-linear models,2007,34.83,27.0,540.0,Machine Learning and Algorithms,Artificial Intelligence,United States,
https://doi.org/10.18653/v1/p17-1045,Towards End-to-End Reinforcement Learning of Dialogue Agents for Information Access,2017,44.5595,30.0,300.0,Speech and dialogue systems,Artificial Intelligence,United States,
https://doi.org/10.1111/bjet.13514,"The interplay of learning, analytics and artificial intelligence in education: A vision for hybrid intelligence",2024,47.8324,51.333333333333336,154.0,Intelligent Tutoring Systems and Adaptive Learning,Artificial Intelligence,United Kingdom,British Journal of Educational Technology
https://doi.org/10.3758/bf03193020,Extracting semantic representations from word co-occurrence statistics: A computational study,2007,22.7655,40.85,817.0,Advanced Text Analysis Techniques,Artificial Intelligence,United Kingdom,Behavior Research Methods
https://doi.org/10.1609/aaai.v34i04.5867,Large-Scale Multi-View Subspace Clustering in Linear Time,2020,22.7647,69.28571428571429,485.0,Advanced Clustering Algorithms Research,Artificial Intelligence,China,Proceedings of the AAAI Conference on Artificial Intelligence
https://doi.org/10.1109/access.2019.2904145,A Hybrid Feature Extraction Method With Regularized Extreme Learning Machine for Brain Tumor Classification,2019,25.685,57.625,461.0,Machine Learning and ELM,Artificial Intelligence,SA,IEEE Access
https://doi.org/10.1145/3130348.3130365,Pivoted Document Length Normalization,2017,14.9831,86.3,863.0,Algorithms and Data Compression,Artificial Intelligence,United States,ACM SIGIR Forum
https://doi.org/10.1145/2783258.2783380,From Group to Individual Labels Using Deep Features,2015,45.8646,26.5,318.0,Text and Document Classification Technologies,Artificial Intelligence,United States,
https://doi.org/10.1214/14-sts511,On Particle Methods for Parameter Estimation in State-Space Models,2015,42.737,28.416666666666668,341.0,Target Tracking and Data Fusion in Sensor Networks,Artificial Intelligence,,Statistical Science
https://doi.org/10.1109/tsp.2003.816758,Gaussian particle filtering,2003,25.2816,33.541666666666664,805.0,Target Tracking and Data Fusion in Sensor Networks,Artificial Intelligence,United States,IEEE Transactions on Signal Processing
https://doi.org/10.14722/ndss.2017.23193,T-SGX: Eradicating Controlled-Channel Attacks Against Enclave Programs,2017,40.5044,32.8,328.0,Security and Verification in Computing,Artificial Intelligence,,
https://doi.org/10.1016/j.jbi.2019.103291,Patient clustering improves efficiency of federated machine learning to predict mortality and hospital stay time using distributed electronic medical records,2019,26.405,55.875,447.0,Machine Learning in Healthcare,Artificial Intelligence,Germany,Journal of Biomedical Informatics
https://doi.org/10.1017/cbo9780511499531.004,Latent Class Cluster Analysis,2002,11.6083,68.72,1718.0,Bayesian Methods and Mixture Models,Artificial Intelligence,NL,Cambridge University Press eBooks
https://doi.org/10.1109/iccv.1995.466858,Probabilistic visual learning for object detection,2002,57.5301,14.4,360.0,Bayesian Methods and Mixture Models,Artificial Intelligence,United States,
https://doi.org/10.1016/j.solener.2011.08.027,Online 24-h solar power forecasting based on weather type classification using artificial neural network,2011,27.5245,37.6875,603.0,Solar Radiation and Photovoltaics,Artificial Intelligence,China,Solar Energy
https://doi.org/10.1109/lwc.2022.3170849,Resource Allocation for Text Semantic Communications,2022,34.838,53.8,269.0,Wireless Signal Modulation Classification,Artificial Intelligence,China,IEEE Wireless Communications Letters
https://doi.org/10.1016/j.solener.2006.12.007,Potential of solar electricity generation in the European Union member states and candidate countries,2007,26.6322,34.75,695.0,Solar Radiation and Photovoltaics,Artificial Intelligence,Italy,Solar Energy
https://doi.org/10.1016/j.inffus.2017.09.010,Dynamic classifier selection: Recent advances and perspectives,2017,31.0044,42.5,425.0,Evolutionary Algorithms and Applications,Artificial Intelligence,Canada,Information Fusion
https://doi.org/10.1145/2487726.2488370,Using innovative instructions to create trustworthy software solutions,2013,44.9701,24.785714285714285,347.0,Security and Verification in Computing,Artificial Intelligence,United States,
https://doi.org/10.1093/biomet/asq060,Joint estimation of multiple graphical models,2011,36.4894,28.5,456.0,Bayesian Modeling and Causal Inference,Artificial Intelligence,United States,Biometrika
https://doi.org/10.1016/j.energy.2019.116225,Photovoltaic power forecasting based LSTM-Convolutional Network,2019,24.664,59.375,475.0,Solar Radiation and Photovoltaics,Artificial Intelligence,China,Energy
https://doi.org/10.1016/j.rser.2018.02.007,"Intermittent and stochastic character of renewable energy sources: Consequences, cost of intermittence and benefit of forecasting",2018,22.6762,60.55555555555556,545.0,Solar Radiation and Photovoltaics,Artificial Intelligence,France,Renewable and Sustainable Energy Reviews
https://doi.org/10.1145/976270.976276,Advice weaving in AspectJ,2004,57.8191,14.869565217391305,342.0,Advanced Software Engineering Methodologies,Artificial Intelligence,United States,
https://doi.org/10.1177/2053951720943234,"Content moderation, AI, and the question of scale",2020,26.7829,58.42857142857143,409.0,Hate Speech and Cyberbullying Detection,Artificial Intelligence,United States,Big Data & Society
https://doi.org/10.1017/s1351324920000601,GPT-3: What’s it good for?,2020,26.2499,59.57142857142857,417.0,Machine Learning in Healthcare,Artificial Intelligence,,Natural Language Engineering
https://doi.org/10.1126/sciadv.1501055,MyShake: A smartphone seismic network for earthquake early warning and beyond,2016,43.2883,28.90909090909091,318.0,Seismology and Earthquake Studies,Artificial Intelligence,United States,Science Advances
https://doi.org/10.1109/tpami.2005.49,Automatic analysis of multimodal group actions in meetings,2005,55.7678,15.727272727272728,346.0,Speech and dialogue systems,Artificial Intelligence,CH,IEEE Transactions on Pattern Analysis and Machine Intelligence
https://doi.org/10.3115/1073012.1073017,Scaling to very very large corpora for natural language disambiguation,2001,30.611,26.307692307692307,684.0,Machine Learning and Algorithms,Artificial Intelligence,United States,
https://doi.org/10.1109/cvpr.2003.1211409,Nonparametric belief propagation,2003,47.7559,17.583333333333332,422.0,Bayesian Modeling and Causal Inference,Artificial Intelligence,United States,
https://doi.org/10.1038/s41598-021-82098-3,A multilayer multimodal detection and prediction model based on explainable artificial intelligence for Alzheimer’s disease,2021,29.8018,56.66666666666666,340.0,Machine Learning in Healthcare,Artificial Intelligence,ES,Scientific Reports
https://doi.org/10.1023/a:1013637720281,On the Learnability and Design of Output Codes for Multiclass Problems,2002,31.1239,26.36,659.0,Algorithms and Data Compression,Artificial Intelligence,IL,Machine Learning
https://doi.org/10.1109/icra.2016.7487277,Aggressive driving with model predictive path integral control,2016,32.6894,38.09090909090909,419.0,Gaussian Processes and Bayesian Inference,Artificial Intelligence,United States,
https://doi.org/10.18653/v1/d18-1350,Investigating Capsule Networks with Dynamic Routing for Text Classification,2018,39.0888,35.333333333333336,318.0,Text and Document Classification Technologies,Artificial Intelligence,China,
https://doi.org/10.1007/978-3-642-00296-0_5,Pearson Correlation Coefficient,2009,5.2038,163.22222222222223,2938.0,Target Tracking and Data Fusion in Sensor Networks,Artificial Intelligence,Canada,Springer topics in signal processing
https://doi.org/10.1093/petrology/egl013,Interpretation of Whole-rock Geochemical Data in Igneous Geochemistry: Introducing Geochemical Data Toolkit (GCDkit),2006,20.0368,44.142857142857146,927.0,Geochemistry and Geologic Mapping,Artificial Intelligence,,Journal of Petrology
https://doi.org/10.1109/tii.2025.3534441,Network Traffic Fingerprinting for IIoT Device Identification: A Survey,2025,104.8779,28.0,56.0,Internet Traffic Analysis and Secure E-voting,Artificial Intelligence,AU,IEEE Transactions on Industrial Informatics
https://doi.org/10.1145/762471.762473,A simple algorithm for finding frequent elements in streams and bags,2003,40.288,20.70833333333333,497.0,Algorithms and Data Compression,Artificial Intelligence,United States,ACM Transactions on Database Systems
https://doi.org/10.1145/765891.765971,Phrase sets for evaluating text entry techniques,2003,24.8383,33.375,801.0,Speech and dialogue systems,Artificial Intelligence,FI,
https://doi.org/10.1007/s10618-005-0361-3,Hierarchical Clustering Algorithms for Document Datasets,2005,30.3229,28.681818181818183,631.0,Advanced Clustering Algorithms Research,Artificial Intelligence,United States,Data Mining and Knowledge Discovery
https://doi.org/10.1145/860435.860443,Question classification using support vector machines,2003,34.1613,24.375,585.0,Text and Document Classification Technologies,Artificial Intelligence,SG,
https://doi.org/10.1038/s41566-024-01567-z,Single-chip photonic deep neural network with forward-only training,2024,47.2112,50.66666666666666,152.0,Neural Networks and Reservoir Computing,Artificial Intelligence,United States,Nature Photonics
https://doi.org/10.1016/j.inffus.2015.06.005,Decision forest: Twenty years of research,2015,30.2727,39.0,468.0,Data Stream Mining Techniques,Artificial Intelligence,IL,Information Fusion
https://doi.org/10.1007/s10458-008-9053-x,Artifacts in the A&amp;A meta-model for multi-agent systems,2008,52.7825,17.736842105263158,337.0,Multi-Agent Systems and Negotiation,Artificial Intelligence,Italy,Autonomous Agents and Multi-Agent Systems
https://doi.org/10.1145/2837614.2837655,Dependent types and multi-monadic effects in F*,2016,47.2649,26.181818181818183,288.0,"Logic, programming, and type systems",Artificial Intelligence,United States,
https://doi.org/10.1093/bioinformatics/bth448,Advances to Bayesian network inference for generating causal networks from observational biological data,2004,28.6728,29.52173913043478,679.0,Bayesian Modeling and Causal Inference,Artificial Intelligence,United States,Bioinformatics
