paper_id,title,publication_year,publication_date,publication_type,citation_count,citations_per_year,referenced_works_count,topics,primary_topic,primary_subfield,primary_field,primary_domain,venue_source,venue_type,authors,institutions,institution_ids,countries,doi,language,is_oa,oa_status,paper_age,author_count,institution_count,country_count,topic_bucket,venue_group,sector,sample_year,sample_weight,novelty_proxy
https://openalex.org/W4242433449,Fractal PlotterVisual tools for Non-Linear dynamical systems study,2005,2005-01-01,book-chapter,0.0,0.0,0.0,Computational Physics and Python Applications; Mathematical Dynamics and Fractals; Chaos-based Image/Signal Encryption,Computational Physics and Python Applications,Artificial Intelligence,Computer Science,Physical Sciences,Elsevier eBooks,ebook platform,Gonzalo Álvarez; F. Montoya; M. Romera; G. Pastor,Instituto de Física Fundamental,https://openalex.org/I4210095385,ES,https://doi.org/10.1016/b978-008044648-6/50030-6,en,False,closed,21,4,1,1,Computer Vision,Book chapter,Other / Mixed,2005,79.86434108527132,0.843
https://openalex.org/W1572583274,Guard and Continuation Optimization for Occurrence Representations of CHR,2005,2005-01-01,book-chapter,16.0,0.7272727272727273,11.0,"Logic, programming, and type systems; Model-Driven Software Engineering Techniques; Formal Methods in Verification","Logic, programming, and type systems",Artificial Intelligence,Computer Science,Physical Sciences,Lecture notes in computer science,book series,Jon Sneyers; Tom Schrijvers; Bart Demoen,KU Leuven,https://openalex.org/I99464096,BE,https://doi.org/10.1007/11562931_9,en,True,green,21,3,1,1,Core ML / Deep Learning,Book chapter,Other / Mixed,2005,79.86434108527132,0.48
https://openalex.org/W4388058561,Citation Searches,2005,2005-11-01,book-chapter,0.0,0.0,0.0,Natural Language Processing Techniques; Semantic Web and Ontologies; Biomedical Text Mining and Ontologies,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,,,Thomas Mann,,,,https://doi.org/10.1093/oso/9780195189971.003.0006,en,False,closed,21,1,0,0,NLP,Book chapter,Other / Mixed,2005,79.86434108527132,0.843
https://openalex.org/W1520476983,A general scheme for constraint functional logic programming,2005,2005-11-23,book-chapter,22.0,1.0,19.0,"Logic, programming, and type systems; Logic, Reasoning, and Knowledge; Formal Methods in Verification","Logic, programming, and type systems",Artificial Intelligence,Computer Science,Physical Sciences,Lecture notes in computer science,book series,Francisco Javier; López Fraguas,Universidad Complutense de Madrid,https://openalex.org/I121748325,ES,https://doi.org/10.1007/bfb0013828,en,False,closed,21,2,1,1,Core ML / Deep Learning,Book chapter,Other / Mixed,2005,79.86434108527132,0.315
https://openalex.org/W10545622,Detection of the maximally connected state (4 pages),2005,2005-01-01,article,0.0,0.0,0.0,Quantum Computing Algorithms and Architecture,Quantum Computing Algorithms and Architecture,Artificial Intelligence,Computer Science,Physical Sciences,Physical Review A,journal,Yuheng Han,,,,https://doi.org/10.1016/s0268-0033(99)00031-5,en,False,closed,21,1,0,0,Core ML / Deep Learning,Article / Journal,Other / Mixed,2005,79.86434108527132,0.843
https://openalex.org/W1969831230,Using continuous measurement to protect a universal set of quantum gates within a perturbed decoherence-free subspace,2005,2005-01-27,article,9.0,0.4090909090909091,33.0,Quantum Information and Cryptography; Quantum Computing Algorithms and Architecture; Quantum and electron transport phenomena,Quantum Information and Cryptography,Artificial Intelligence,Computer Science,Physical Sciences,Journal of Physics A Mathematical and General,journal,Paulo E. M. F. Mendonça; Marcelo A. Marchiolli; Reginaldo de Jesus Napolitano,University of Queensland; Universidade de São Paulo,https://openalex.org/I165143802; https://openalex.org/I17974374,AU; BR,https://doi.org/10.1088/0305-4470/38/6/l04,en,True,green,21,3,2,2,Core ML / Deep Learning,Article / Journal,Academia,2005,79.86434108527132,0.148
https://openalex.org/W2022907736,Multi-Input Fuzzy control of an inverted pendulum using an armature controlled DC motor,2005,2005-11-01,article,6.0,0.2727272727272727,5.0,Fuzzy Logic and Control Systems; Adaptive Control of Nonlinear Systems; Advanced Control Systems Design,Fuzzy Logic and Control Systems,Artificial Intelligence,Computer Science,Physical Sciences,Robotica,journal,Hosein Marzi,St. Francis Xavier University,https://openalex.org/I197191942,CA,https://doi.org/10.1017/s0263574705001761,en,False,closed,21,1,1,1,Robotics,Article / Journal,Academia,2005,79.86434108527132,0.598
https://openalex.org/W2134886648,Introducing robust and private computation into grid technology,2005,2005-04-06,article,1.0,0.045454545454545456,16.0,Cryptography and Data Security; Distributed systems and fault tolerance; Complexity and Algorithms in Graphs,Cryptography and Data Security,Artificial Intelligence,Computer Science,Physical Sciences,,,Régine Endsuleit; Jacques Calmet,Karlsruhe Institute of Technology; Karlsruhe University of Education,https://openalex.org/I102335020; https://openalex.org/I4210119349,DE,https://doi.org/10.1109/enabl.2004.40,en,False,closed,21,2,2,1,Core ML / Deep Learning,Article / Journal,Academia,2005,79.86434108527132,0.371
https://openalex.org/W1610132325,A Study on the basics of Quantum Computing,2005,2005-11-07,preprint,6.0,0.2727272727272727,1.0,Quantum Computing Algorithms and Architecture; Cloud Computing and Resource Management,Quantum Computing Algorithms and Architecture,Artificial Intelligence,Computer Science,Physical Sciences,arXiv (Cornell University),repository,Prashant .,,,,https://doi.org/10.48550/arxiv.quant-ph/0511061,en,True,green,21,1,0,0,Core ML / Deep Learning,Preprint,Other / Mixed,2005,79.86434108527132,0.676
https://openalex.org/W1977451188,NEUROM: a ROM based RNS digital neuron,2005,2005-02-10,article,11.0,0.5,33.0,Neural Networks and Applications; Numerical Methods and Algorithms; Analog and Mixed-Signal Circuit Design,Neural Networks and Applications,Artificial Intelligence,Computer Science,Physical Sciences,Neural Networks,journal,G. Alia; Enrico Martinelli,University of Pisa; University of Siena,https://openalex.org/I108290504; https://openalex.org/I102064193,IT,https://doi.org/10.1016/j.neunet.2004.11.006,en,False,closed,21,2,2,1,Core ML / Deep Learning,Article / Journal,Academia,2005,79.86434108527132,0.148
https://openalex.org/W2325053351,AN ERROR-DRIVEN LEARNING ALGORITHM FOR BAYESIAN NETWORK CLASSIFIERS,2005,2005-10-01,article,0.0,0.0,0.0,Fuzzy Logic and Control Systems; Data Mining Algorithms and Applications,Fuzzy Logic and Control Systems,Artificial Intelligence,Computer Science,Physical Sciences,,,Ping Gu; Qingsheng Zhu; Yunfeng Li,Chongqing University,https://openalex.org/I158842170,CN,https://doi.org/10.1142/9789812701534_0093,en,False,closed,21,3,1,1,Robotics,Article / Journal,Academia,2005,79.86434108527132,0.843
https://openalex.org/W2076372026,Scale-dependent spatial data mining,2005,2005-10-10,article,0.0,0.0,3.0,Geochemistry and Geologic Mapping,Geochemistry and Geologic Mapping,Artificial Intelligence,Computer Science,Physical Sciences,"Proceedings of SPIE, the International Society for Optical Engineering/Proceedings of SPIE",journal,Qingxian Sun; Tao Fang; Dazhi Guo,Shanghai Jiao Tong University; China University of Mining and Technology,https://openalex.org/I183067930; https://openalex.org/I25757504,CN,https://doi.org/10.1117/12.650389,en,False,closed,21,3,2,1,Core ML / Deep Learning,Article / Journal,Academia,2005,79.86434108527132,0.637
https://openalex.org/W1574018892,Comparing Service-Oriented and Distributed Object Architectures,2005,2005-01-01,book-chapter,40.0,1.8181818181818181,19.0,"Logic, programming, and type systems; Advanced Software Engineering Methodologies; Distributed systems and fault tolerance","Logic, programming, and type systems",Artificial Intelligence,Computer Science,Physical Sciences,Lecture notes in computer science,book series,Seán Baker; Simon Dobson,Iona College,https://openalex.org/I173466955,US,https://doi.org/10.1007/11575771_40,en,False,closed,21,2,1,1,Core ML / Deep Learning,Book chapter,Academia,2005,79.86434108527132,0.315
https://openalex.org/W2488667913,Applications of Fuzzy Logic in Mobile Robots Control,2005,2005-07-18,book-chapter,2.0,0.09090909090909091,17.0,Fuzzy Logic and Control Systems; Robotic Path Planning Algorithms; Control and Dynamics of Mobile Robots,Fuzzy Logic and Control Systems,Artificial Intelligence,Computer Science,Physical Sciences,Studies in fuzziness and soft computing,book series,Michael Botros,McMaster University,https://openalex.org/I98251732,CA,https://doi.org/10.1007/11339366_7,en,False,closed,21,1,1,1,Robotics,Book chapter,Academia,2005,79.86434108527132,0.352
https://openalex.org/W1931803786,Una prova autografa di versificazione latina di Leonzio Pilato,2005,2005-01-01,article,0.0,0.0,0.0,Linguistic Studies and Language Acquisition,Linguistic Studies and Language Acquisition,Artificial Intelligence,Computer Science,Physical Sciences,,,Antonio Rollo,,,,https://doi.org/10.1400/194745,it,False,closed,21,1,0,0,NLP,Article / Journal,Other / Mixed,2005,79.86434108527132,0.843
https://openalex.org/W2025274475,Finite resolution multitarget tracking,2005,2005-08-18,article,7.0,0.3181818181818182,0.0,Target Tracking and Data Fusion in Sensor Networks; Advanced Statistical Methods and Models,Target Tracking and Data Fusion in Sensor Networks,Artificial Intelligence,Computer Science,Physical Sciences,"Proceedings of SPIE, the International Society for Optical Engineering/Proceedings of SPIE",journal,Darko Mušicki; Mark R. Morelande,University of Melbourne,https://openalex.org/I165779595,AU,https://doi.org/10.1117/12.617094,en,False,closed,21,2,1,1,Core ML / Deep Learning,Article / Journal,Academia,2005,79.86434108527132,0.843
https://openalex.org/W1541388375,Progress in cavity QED with single trapped atoms,2005,2005-01-01,article,0.0,0.0,4.0,Quantum Information and Cryptography; Quantum optics and atomic interactions; Quantum Mechanics and Applications,Quantum Information and Cryptography,Artificial Intelligence,Computer Science,Physical Sciences,,,Ryan Miller; H. J. Kimble; B. Andreea; Kevin Birnbaum; A. D. Boozer; Tracy E. Northup,California Institute of Technology,https://openalex.org/I122411786,US,https://doi.org/10.1109/iqec.2005.1561106,en,False,closed,21,6,1,1,Core ML / Deep Learning,Article / Journal,Academia,2005,79.86434108527132,0.616
https://openalex.org/W22610953,An Ontology Learning and Reasoning Framework,2005,2005-01-01,article,0.0,0.0,3.0,Semantic Web and Ontologies; Rough Sets and Fuzzy Logic; Biomedical Text Mining and Ontologies,Semantic Web and Ontologies,Artificial Intelligence,Computer Science,Physical Sciences,European Journal of Combinatorics,journal,Hele-Mai Haav,,,,https://doi.org/10.1007/s11655-012-1088-9,en,False,closed,21,1,0,0,NLP,Article / Journal,Other / Mixed,2005,79.86434108527132,0.637
https://openalex.org/W2133966478,A Software Framework for Automated Negotiation,2005,2005-01-01,book-chapter,123.0,5.590909090909091,34.0,"Multi-Agent Systems and Negotiation; Business Process Modeling and Analysis; Logic, Reasoning, and Knowledge",Multi-Agent Systems and Negotiation,Artificial Intelligence,Computer Science,Physical Sciences,Lecture notes in computer science,book series,Claudio Bartolini; Chris Preist; Nicholas R. Jennings,Hewlett-Packard (United States); University of Southampton,https://openalex.org/I1324840837; https://openalex.org/I43439940,US; GB,https://doi.org/10.1007/978-3-540-31846-0_13,en,False,closed,21,3,2,2,Core ML / Deep Learning,Book chapter,Academia,2005,79.86434108527132,0.137
https://openalex.org/W1589201941,Repeated-root cyclic and negacyclic codes over a finite chain ring,2005,2005-09-22,article,85.0,3.8636363636363638,27.0,Coding theory and cryptography; graph theory and CDMA systems; Finite Group Theory Research,Coding theory and cryptography,Artificial Intelligence,Computer Science,Physical Sciences,Discrete Applied Mathematics,journal,Ana Sălăgean,Loughborough University,https://openalex.org/I143804889,GB,https://doi.org/10.1016/j.dam.2005.03.016,en,True,green,21,1,1,1,ML Theory & Optimization,Article / Journal,Academia,2005,79.86434108527132,0.207
https://openalex.org/W2112400329,Performance aspects of a novel neuron activation function in multi-layer feed-forward networks,2005,2005-08-24,article,2.0,0.09090909090909091,6.0,Neural Networks and Applications; Machine Learning and ELM; Advanced Memory and Neural Computing,Neural Networks and Applications,Artificial Intelligence,Computer Science,Physical Sciences,,,Zhengwen Zhang; M. Sarhadi,Brunel University of London,https://openalex.org/I59433898,GB,https://doi.org/10.1109/ijcnn.1993.714287,en,False,closed,21,2,1,1,Core ML / Deep Learning,Article / Journal,Academia,2005,79.86434108527132,0.58
https://openalex.org/W1994563080,Using the web as an implicit training set,2005,2005-01-01,article,66.0,3.0,29.0,Natural Language Processing Techniques; Topic Modeling; Advanced Text Analysis Techniques,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,,,Preslav Nakov; Marti A. Hearst,"University of California, Berkeley",https://openalex.org/I95457486,US,https://doi.org/10.3115/1220575.1220680,en,True,gold,21,2,1,1,NLP,Article / Journal,Academia,2005,79.86434108527132,0.183
https://openalex.org/W4235944577,IFC Editorial Board - top half,2005,2005-09-28,article,0.0,0.0,0.0,Educational Robotics and Engineering; Mechatronics Education and Applications; Human auditory perception and evaluation,Educational Robotics and Engineering,Artificial Intelligence,Computer Science,Physical Sciences,Computer Communications,journal,,,,,https://doi.org/10.1016/s0140-3664(05)00335-x,en,False,closed,21,0,0,0,Robotics,Article / Journal,Other / Mixed,2005,79.86434108527132,0.843
https://openalex.org/W1520311463,Improved Hmm Entropy For Robust Sub-Band Speech Recognition,2005,2005-09-08,article,2.0,0.09090909090909091,12.0,Speech Recognition and Synthesis; Speech and Audio Processing; Music and Audio Processing,Speech Recognition and Synthesis,Artificial Intelligence,Computer Science,Physical Sciences,,,Babak Nasersharif; Ahmad Akbari,Iran University of Science and Technology,https://openalex.org/I67009956,IR,https://doi.org/10.5281/zenodo.39188,en,True,green,21,2,1,1,NLP,Article / Journal,Academia,2005,79.86434108527132,0.457
https://openalex.org/W1585219616,Enforcing the Unenforceable,2005,2005-01-01,book-chapter,1.0,0.045454545454545456,1.0,"Security and Verification in Computing; Logic, programming, and type systems; Advanced Malware Detection Techniques",Security and Verification in Computing,Artificial Intelligence,Computer Science,Physical Sciences,Lecture notes in computer science,book series,Peter Y. A. Ryan,Newcastle University,https://openalex.org/I84884186,GB,https://doi.org/10.1007/11542322_22,en,False,closed,21,1,1,1,Core ML / Deep Learning,Book chapter,Academia,2005,79.86434108527132,0.676
https://openalex.org/W2545172076,Frequency estimation and synchronization of frequency hopping signals based on reversible jump MCMC,2005,2005-01-01,article,4.0,0.18181818181818182,8.0,Bayesian Methods and Mixture Models; Target Tracking and Data Fusion in Sensor Networks; Blind Source Separation Techniques,Bayesian Methods and Mixture Models,Artificial Intelligence,Computer Science,Physical Sciences,,,Junli Liang; Li Gao; Shuyuan Yang,Institute of Acoustics,https://openalex.org/I4210099069,CN,https://doi.org/10.1109/ispacs.2005.1595478,en,False,closed,21,3,1,1,ML Theory & Optimization,Article / Journal,Academia,2005,79.86434108527132,0.533
https://openalex.org/W1641456849,A generalized Lucas sequence and permutation binomials,2005,2005-07-21,article,40.0,1.8181818181818181,11.0,Coding theory and cryptography; Advanced Mathematical Theories and Applications; Advanced Mathematical Identities,Coding theory and cryptography,Artificial Intelligence,Computer Science,Physical Sciences,Proceedings of the American Mathematical Society,journal,Amir Akbary; Qiang Wang,University of Lethbridge; Carleton University,https://openalex.org/I107949126; https://openalex.org/I67031392,CA,https://doi.org/10.1090/s0002-9939-05-08220-1,lv,True,hybrid,21,2,2,1,Core ML / Deep Learning,Article / Journal,Academia,2005,79.86434108527132,0.48
https://openalex.org/W2125668567,A programmable system for software configuration management,2005,2005-08-25,article,0.0,0.0,5.0,Advanced Software Engineering Methodologies; Service-Oriented Architecture and Web Services; Software System Performance and Reliability,Advanced Software Engineering Methodologies,Artificial Intelligence,Computer Science,Physical Sciences,,,Dennis R. Johnson; C. Kolberg; J. Sinnamon,Texas Instruments (United States),https://openalex.org/I74760111,US,https://doi.org/10.1109/cmpsac.1978.810421,en,False,closed,21,3,1,1,Core ML / Deep Learning,Article / Journal,Other / Mixed,2005,79.86434108527132,0.598
https://openalex.org/W2111639392,Word hypothesization in the hearsay II speech system,2005,2005-03-24,article,20.0,0.9090909090909091,5.0,Speech Recognition and Synthesis; Phonetics and Phonology Research; Speech and Audio Processing,Speech Recognition and Synthesis,Artificial Intelligence,Computer Science,Physical Sciences,,,A. Smith,Carnegie Mellon University,https://openalex.org/I74973139,US,https://doi.org/10.1109/icassp.1976.1169940,en,False,closed,21,1,1,1,NLP,Article / Journal,Academia,2005,79.86434108527132,0.598
https://openalex.org/W2073402535,Open Source Crypto for the world,2005,2005-09-01,article,0.0,0.0,0.0,"Law, AI, and Intellectual Property","Law, AI, and Intellectual Property",Artificial Intelligence,Computer Science,Physical Sciences,Infosecurity Today,journal,Stefan Krempl,,,,https://doi.org/10.1016/s1742-6847(05)70324-4,en,False,closed,21,1,0,0,Core ML / Deep Learning,Article / Journal,Other / Mixed,2005,79.86434108527132,0.843
https://openalex.org/W2610419677,Incremental Learning of Linear Model Trees,2005,2005-06-09,article,100.0,4.545454545454546,52.0,Machine Learning and Data Classification; Bayesian Modeling and Causal Inference; Data Stream Mining Techniques,Machine Learning and Data Classification,Artificial Intelligence,Computer Science,Physical Sciences,Machine Learning,journal,Duncan Potts; Claude Sammut,UNSW Sydney,https://openalex.org/I31746571,AU,https://doi.org/10.1007/s10994-005-1121-8,en,True,bronze,21,2,1,1,ML Theory & Optimization,Article / Journal,Other / Mixed,2005,79.86434108527132,0.052
https://openalex.org/W2130315133,A dictionary construction technique for code compression systems with echo instructions,2005,2005-06-15,article,5.0,0.22727272727272727,22.0,Algorithms and Data Compression; Parallel Computing and Optimization Techniques; Embedded Systems Design Techniques,Algorithms and Data Compression,Artificial Intelligence,Computer Science,Physical Sciences,,,Philip Brisk; Jamie Macbeth; Ani Nahapetian; Majid Sarrafzadeh,"University of California, Los Angeles",https://openalex.org/I161318765,US,https://doi.org/10.1145/1065910.1065926,en,False,closed,21,4,1,1,ML Theory & Optimization,Article / Journal,Academia,2005,79.86434108527132,0.27
https://openalex.org/W2152184995,Bilingual response generation using semi-automatically-induced templates for a mixed-initiative dialog system,2005,2005-04-06,article,0.0,0.0,5.0,Speech and dialogue systems; Topic Modeling; Natural Language Processing Techniques,Speech and dialogue systems,Artificial Intelligence,Computer Science,Physical Sciences,,,Wing Lin Yip; Helen Meng,Chinese University of Hong Kong,https://openalex.org/I177725633,CN,https://doi.org/10.1109/chinsl.2004.1409619,en,False,closed,21,2,1,1,NLP,Article / Journal,Academia,2005,79.86434108527132,0.598
https://openalex.org/W2118489342,Ontology-based learning content recommendation,2005,2005-01-01,article,35.0,1.5909090909090908,6.0,Semantic Web and Ontologies; Recommender Systems and Techniques; Open Education and E-Learning,Semantic Web and Ontologies,Artificial Intelligence,Computer Science,Physical Sciences,International Journal of Continuing Engineering Education and Life-Long Learning,journal,Li Shen; Rui min Shen,Shanghai Jiao Tong University,https://openalex.org/I183067930,CN,https://doi.org/10.1504/ijceell.2005.007719,en,False,closed,21,2,1,1,Search & Recommender,Article / Journal,Academia,2005,79.86434108527132,0.58
https://openalex.org/W4240064482,Equivalent relationship and unified indexing of FFT algorithms,2005,2005-08-24,article,3.0,0.13636363636363635,2.0,Neural Networks and Applications; Digital Filter Design and Implementation; Image and Signal Denoising Methods,Neural Networks and Applications,Artificial Intelligence,Computer Science,Physical Sciences,1993 IEEE International Symposium on Circuits and Systems,conference,Chwen-Jye Ju,,,,https://doi.org/10.1109/iscas.1993.692751,en,False,closed,21,1,0,0,Computer Vision,Article / Journal,Other / Mixed,2005,79.86434108527132,0.657
https://openalex.org/W3116807906,Quantum fluctuation in the time-dependent linearly driven degenerate parametric amplification,2005,2005-01-01,article,2.0,0.09090909090909091,0.0,Quantum Information and Cryptography,Quantum Information and Cryptography,Artificial Intelligence,Computer Science,Physical Sciences,Acta Physica Sinica,journal,Chao Zhao; TAN WEI-HAN; 上海大学物理系，上海  200444,,,,https://doi.org/10.7498/aps.54.4526,en,True,hybrid,21,3,0,0,Core ML / Deep Learning,Article / Journal,Other / Mixed,2005,79.86434108527132,0.843
https://openalex.org/W98771992,Parallel Learning of Bayesian Networks Based on Ordering of Sets,2005,2005-01-01,book-chapter,0.0,0.0,4.0,Bayesian Modeling and Causal Inference; Data Management and Algorithms,Bayesian Modeling and Causal Inference,Artificial Intelligence,Computer Science,Physical Sciences,Lecture notes in computer science,book series,Tao Du; S. S. Zhang; Zongjiang Wang,Shanghai Jiao Tong University,https://openalex.org/I183067930,CN,https://doi.org/10.1007/11596370_33,en,False,closed,21,3,1,1,ML Theory & Optimization,Book chapter,Academia,2005,79.86434108527132,0.616
https://openalex.org/W4239365176,Appendix—XML Basics,2005,2005-01-01,book-chapter,0.0,0.0,0.0,Advanced Computational Techniques and Applications; Advanced Database Systems and Queries,Advanced Computational Techniques and Applications,Artificial Intelligence,Computer Science,Physical Sciences,Elsevier eBooks,ebook platform,,,,,https://doi.org/10.1016/b978-155860834-4/50031-7,en,False,closed,21,0,0,0,Core ML / Deep Learning,Book chapter,Other / Mixed,2005,79.86434108527132,0.843
https://openalex.org/W1506597872,Modeling of adaptable behaviour of the person,2005,2005-12-22,article,2.0,0.09090909090909091,0.0,Statistical and Computational Modeling; Technology and Human Factors in Education and Health,Statistical and Computational Modeling,Artificial Intelligence,Computer Science,Physical Sciences,"Proceedings. The 8th Russian-Korean International Symposium on Science and Technology, 2004. KORUS 2004.",journal,О. Г. Берестнева; Konstantin Sharopin; A.V. Sharopina,Tomsk Polytechnic University; National Research Tomsk State University,https://openalex.org/I30849647; https://openalex.org/I196355604,RU,https://doi.org/10.1109/korus.2004.1555757,en,False,closed,21,3,2,1,Healthcare AI,Article / Journal,Academia,2005,79.86434108527132,0.843
https://openalex.org/W2088257593,"Book Review: Computational Earthquake Science, Part I, edited by A. Donnellan, P. Mora, M. Matsuura and X. Yin. Pure Appl. Geophys., 161, (2004). Birkhauser Verlag, Basel-Boston-Berlin, ISBN 3-7643-7142-0",2005,2005-07-01,article,0.0,0.0,0.0,Seismology and Earthquake Studies; earthquake and tectonic studies,Seismology and Earthquake Studies,Artificial Intelligence,Computer Science,Physical Sciences,Studia Geophysica et Geodaetica,journal,Stela Miller,ETH Zurich,https://openalex.org/I35440088,CH,https://doi.org/10.1007/s11200-005-0020-6,en,False,closed,21,1,1,1,Core ML / Deep Learning,Article / Journal,Academia,2005,79.86434108527132,0.843
https://openalex.org/W2920240587,"Generalized Geologic Map for Land-Use Planning: Ohio County, Kentucky",2005,2005-01-01,article,0.0,0.0,0.0,Geochemistry and Geologic Mapping; Geological Modeling and Analysis; Geology and Paleoclimatology Research,Geochemistry and Geologic Mapping,Artificial Intelligence,Computer Science,Physical Sciences,UKnowledge (University of Kentucky),repository,E. Glynn Beck; D. A. Williams; Daniel I. Carey,,,,https://doi.org/10.13023/kgs.mc113.12,en,True,green,21,3,0,0,Core ML / Deep Learning,Article / Journal,Other / Mixed,2005,79.86434108527132,0.843
https://openalex.org/W1555041558,Coordinating human operators and computer agents for recovery-oriented computing,2005,2005-05-24,article,1.0,0.045454545454545456,19.0,Advanced Software Engineering Methodologies; Elevator Systems and Control; Multi-Agent Systems and Negotiation,Advanced Software Engineering Methodologies,Artificial Intelligence,Computer Science,Physical Sciences,,,S. Bhaskaran; Baback A. Izadi; Lisa Spainhower,SUNY New Paltz,https://openalex.org/I157455823,US,https://doi.org/10.1109/iri.2004.1431486,en,False,closed,21,3,1,1,Core ML / Deep Learning,Article / Journal,Other / Mixed,2005,79.86434108527132,0.315
https://openalex.org/W1501617060,Automatic Text Summarization of Newswire: Lessons Learned from the Document Understanding Conference,2005,2005-01-01,article,156.0,7.090909090909091,3.0,Topic Modeling; Natural Language Processing Techniques; Advanced Text Analysis Techniques,Topic Modeling,Artificial Intelligence,Computer Science,Physical Sciences,,,Ani Nenkova,Columbia University,https://openalex.org/I78577930,US,https://doi.org/10.7916/d83b67k6,en,True,green,21,1,1,1,NLP,Article / Journal,Academia,2005,79.86434108527132,0.637
https://openalex.org/W2323259872,Development and Motion Analysis of a Cleaner Robot for Vertical Type Air Conditioning Duct,2005,2005-01-01,article,0.0,0.0,0.0,Educational Robotics and Engineering; Robotic Path Planning Algorithms; Power Line Inspection Robots,Educational Robotics and Engineering,Artificial Intelligence,Computer Science,Physical Sciences,TRANSACTIONS OF THE JAPAN SOCIETY OF MECHANICAL ENGINEERS Series C,journal,Motoji Yamamoto; Yoshiaki Hayashi; Kazuma NAKAMURA; Akira MOHRI,Kyushu University,https://openalex.org/I135598925,JP,https://doi.org/10.1299/kikaic.71.1704,en,True,bronze,21,4,1,1,Robotics,Article / Journal,Academia,2005,79.86434108527132,0.843
https://openalex.org/W2532407081,New Fitness Function for Ranking First-order Rule Based on Binding,2006,2006-08-01,article,0.0,0.0,5.0,Advanced Computational Techniques and Applications; Rough Sets and Fuzzy Logic; Neural Networks and Applications,Advanced Computational Techniques and Applications,Artificial Intelligence,Computer Science,Physical Sciences,,,Zhongwei Xu; Feng Liu,Shanghai Maritime University,https://openalex.org/I96733725,CN,https://doi.org/10.1109/spca.2006.297541,en,False,closed,20,2,1,1,Core ML / Deep Learning,Article / Journal,Academia,2006,79.83274647887323,0.598
https://openalex.org/W2109575708,General Architecture for Hardware Implementation of Genetic Algorithm,2006,2006-04-01,article,25.0,1.1904761904761905,3.0,Metaheuristic Optimization Algorithms Research; Evolutionary Algorithms and Applications; Advanced Multi-Objective Optimization Algorithms,Metaheuristic Optimization Algorithms Research,Artificial Intelligence,Computer Science,Physical Sciences,,,Tatsuhiro Tachibana; Yoshihiro Murata; Naoki Shibata; Keiichi Yasumoto; Minoru Ito,Nara Institute of Science and Technology; Shiga University,https://openalex.org/I75917431; https://openalex.org/I171494771,JP,https://doi.org/10.1109/fccm.2006.43,en,True,green,20,5,2,1,ML Theory & Optimization,Article / Journal,Academia,2006,79.83274647887323,0.637
https://openalex.org/W2492563883,The use of tables of frequency of the probability surface.,2006,2006-03-14,book-chapter,0.0,0.0,0.0,Statistical and Computational Modeling; Bayesian Methods and Mixture Models; Control Systems and Identification,Statistical and Computational Modeling,Artificial Intelligence,Computer Science,Physical Sciences,Teachers College Press eBooks,ebook platform,Edward L. Thorndike,,,,https://doi.org/10.1037/10866-013,en,False,closed,20,1,0,0,Robotics,Book chapter,Other / Mixed,2006,79.83274647887323,0.843
https://openalex.org/W4255557272,AI Techniques for Agent Construction,2006,2006-03-24,book-chapter,0.0,0.0,0.0,Multi-Agent Systems and Negotiation,Multi-Agent Systems and Negotiation,Artificial Intelligence,Computer Science,Physical Sciences,,,,,,,https://doi.org/10.1007/3-540-30984-5_4,en,False,closed,20,0,0,0,Core ML / Deep Learning,Book chapter,Other / Mixed,2006,79.83274647887323,0.843
https://openalex.org/W2081477644,Multiple-valued logic-protected coding for an optical non-quantum communication line,2006,2006-09-01,article,11.0,0.5238095238095238,26.0,Quantum Information and Cryptography; Quantum Computing Algorithms and Architecture; Molecular Communication and Nanonetworks,Quantum Information and Cryptography,Artificial Intelligence,Computer Science,Physical Sciences,Journal of Russian Laser Research,journal,A. L. Antipov; Alexey Yu. Bykovsky; N. A. Vasiliev; Anton Egorov,Institute of Engineering Physics; Moscow Engineering Physics Institute; P.N. Lebedev Physical Institute of the Russian Academy of Sciences; Russian Academy of Sciences,https://openalex.org/I4210100229; https://openalex.org/I887846188; https://openalex.org/I118517470; https://openalex.org/I1313323035,RU,https://doi.org/10.1007/s10946-006-0031-y,en,False,closed,20,4,4,1,Core ML / Deep Learning,Article / Journal,Academia,2006,79.83274647887323,0.217
https://openalex.org/W4241555499,About Word Length Distribution,2006,2006-01-16,book-chapter,0.0,0.0,0.0,Algorithms and Data Compression,Algorithms and Data Compression,Artificial Intelligence,Computer Science,Physical Sciences,"Text, speech and language technology",book series,Victor Kromer,,,,https://doi.org/10.1007/1-4020-4068-7_8,en,False,closed,20,1,0,0,Core ML / Deep Learning,Book chapter,Other / Mixed,2006,79.83274647887323,0.843
https://openalex.org/W1513896535,ANLATI METİNLERİNDE METİN DÜNYASINI BELİRGİNLEŞTİREN DİLSEL DÜZENLEMELER,2006,2006-01-01,article,0.0,0.0,0.0,Natural Language Processing Techniques; Linguistics and Cultural Studies; Educational Methods and Analysis,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,,,Özge Yarar,,,,https://doi.org/10.1501/0002338,tr,False,closed,20,1,0,0,NLP,Article / Journal,Other / Mixed,2006,79.83274647887323,0.843
